,MIR3125,MIR6071,MIR4477B,MIR635,MIR548N,MIR590,MIR23B,MIR4666A,MIR1244.4,MIR1244.3,MIR98,MIR5587,MIR1244.2,MIR4421,MIR3682,MIR4423,MIR4322,MIR3616,MIR4648,MIR649,MIR3685,MIR616,MIR4754,MIR4645,MIR4257,MIR6891,MIR378H,MIR3176,MIR657,MIR1250,MIR27B,MIR26A2,MIR125B1,MIR4530,MIR4701,MIR6812,MIR186,MIR3153,MIR5695,MIR6739,MIR6503,MIR6797,MIR6784,MIR3942,MIR25,MIR378B,MIR4261,MIR4256,MIR617,MIR339,MIR6807,MIR578,MIR124.2,MIR221,MIR3189,MIR1302.5,MIR181D,MIR548AH,MIR6835,MIR548AC,MIR4755,MIR647,MIR589,MIR4664,MIR4521,MIR519B,MIR659,MIR128.2,MIR5010,MIR320A,MIR151B,MIR3605,MIR4443,MIRLET7I,MIR6736,MIR570,MIR491,MIR145,MIR6806,MIR6753,MIR1324,MIR3677,MIR210,MIR10B,MIR126,MIR320B2,MIR4442,MIR93,MIR6750,MIR7156,MIR4292,MIR4668,MIR6721,MIR3138,MIR6772,MIR6068,MIR2116,MIR3713,AL513534.1,MIR3132
TCGA-FG-6690-01A-11R-1896-07,0.166666666666667,0.128318584070796,0.1075,0.178217821782178,0.0,0.0975609756097561,0.0,0.241935483870968,0.104347826086957,0.0384615384615385,0.0,0.117647058823529,0.101648351648352,0.0,0.378177966101695,0.0,0.0487804878048781,0.333333333333333,0.0196078431372549,0.307692307692308,0.148648648648649,0.0,0.0,0.1,0.0,0.0,0.105263157894737,0.264705882352941,0.0196078431372549,0.0566037735849057,0.0,0.0147492625368732,0.0128205128205128,0.0,0.1,0.1,0.109756097560976,0.0,0.210526315789474,0.142857142857143,0.0,0.0,0.0,0.25,0.132352941176471,0.0512820512820513,0.25,0.0,0,0.0769230769230769,0.0,0.0217391304347826,0.147058823529412,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.124293785310734,0.0,0.172413793103448,0.0,0,0.128205128205128,0.0,0.269230769230769,0.0,0.5,0.2,0,0.4,0.0,0.195402298850575,0.0,0.0625,0.333333333333333,0.0,0.0,0.24,0.0277777777777778,0.0,0.0952380952380952,0.0,0.222222222222222,0.0416666666666667,0.0,0.0,0.333333333333333,0.25,0.25,0.142857142857143,0.0,0.0,0.0,0,0.297297297297297,0.0
TCGA-DU-7294-01A-11R-2027-07,0.266666666666667,0.163716814159292,0.335,0.118811881188119,0.0,0.170731707317073,0.1875,0.193548387096774,0.165217391304348,0.115384615384615,0.2,0.117647058823529,0.148351648351648,0.0,0.278601694915254,0.0,0.0487804878048781,0.0,0.0392156862745098,0.153846153846154,0.391891891891892,0.0076628352490421,0.0,0.133333333333333,0.0,0.0,0.0,0.205882352941176,0.0392156862745098,0.113207547169811,0.0344827586206897,0.0117994100294985,0.0641025641025641,0.0,0.0,0.0,0.0975609756097561,0.1,0.157894736842105,0.0714285714285714,0.0256410256410256,0.0,0.0,0.125,0.0955882352941176,0.205128205128205,0.0,0.0,0,0.0,0.0,0.0869565217391304,0.147058823529412,0.0,0.0,0.0,0.176470588235294,0.0,0.0,0.0,0.0,0.152542372881356,0.0555555555555556,0.0517241379310345,0.285714285714286,0,0.205128205128205,0.0,0.153846153846154,0.0,0.0,0.1,0,0.0,0.0,0.183908045977011,0.0,0.0,0.0,0.0666666666666667,0.25,0.6,0.0,0.0084745762711864,0.0,0.25,0.361111111111111,0.208333333333333,0.0,0.0,0.234567901234568,0.0,0.0,0.0,0.25,0.0,0.0,0,0.108108108108108,0.0
TCGA-TQ-A7RK-01A-11R-A33Z-07,0.166666666666667,0.0398230088495575,0.1025,0.158415841584158,0.0,0.170731707317073,0.0625,0.0967741935483871,0.2,0.134615384615385,0.2,0.529411764705882,0.0384615384615385,0.0,0.260593220338983,0.0,0.146341463414634,0.333333333333333,0.176470588235294,0.0,0.324324324324324,0.003831417624521,0.25,0.0333333333333333,0.0,0.0,0.105263157894737,0.323529411764706,0.0686274509803922,0.30188679245283,0.0344827586206897,0.0117994100294985,0.0128205128205128,0.0,0.1,0.0,0.219512195121951,0.15,0.315789473684211,0.0,0.0,0.285714285714286,0.764705882352941,0.0,0.433823529411765,0.102564102564103,0.0,0.4,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.588235294117647,0.0,0.0,0.429378531073446,0.0555555555555556,0.0344827586206897,0.0,0,0.0512820512820513,0.0,0.423076923076923,0.0,0.0,0.0,0,0.2,0.0,0.229885057471264,0.0,0.125,0.0,0.0,0.0,0.32,0.0555555555555556,0.0,0.142857142857143,0.25,0.166666666666667,0.5,0.2,0.0,0.271604938271605,0.25,0.0,0.0,0.0,0.0,0.166666666666667,0,0.486486486486487,0.0
TCGA-DU-6407-01A-13R-1708-07,0.0666666666666667,0.0442477876106195,0.055,0.158415841584158,0.0,0.024390243902439,0.0,0.032258064516129,0.0347826086956522,0.153846153846154,0.0,0.0,0.0521978021978022,0.0,0.11864406779661,0.0,0.0731707317073171,0.0,0.0,1.0,0.108108108108108,0.0,0.0,0.0333333333333333,0.0833333333333333,0.0,0.0,0.147058823529412,0.0,0.0188679245283019,0.0344827586206897,0.0,0.0128205128205128,0.222222222222222,0.0,0.0,0.0121951219512195,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.125,0.0588235294117647,0.0256410256410256,0.0,0.0,0,0.0384615384615385,0.0,0.0652173913043478,0.0,0.0,0.0,0.0,0.117647058823529,0.0,0.0588235294117647,0.0,0.0,0.0112994350282486,0.0555555555555556,0.224137931034483,0.571428571428571,0,0.0,0.142857142857143,0.0384615384615385,0.285714285714286,0.0,0.0,0,0.0,0.0,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.861111111111111,0.125,0.0,0.0,0.123456790123457,0.0,0.0,0.0,0.0,1.0,0.0,0,0.108108108108108,0.0
TCGA-DB-A4XH-01A-11R-A27Q-07,0.0333333333333333,0.0132743362831858,0.175,0.108910891089109,0.0,0.121951219512195,0.0,0.209677419354839,0.139130434782609,0.173076923076923,0.0,0.0,0.115384615384615,0.0,0.239406779661017,0.0,0.024390243902439,0.0,0.0392156862745098,0.153846153846154,0.459459459459459,0.0114942528735632,0.0,0.1,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.226415094339623,0.0344827586206897,0.0176991150442478,0.0128205128205128,0.0,0.3,0.1,0.0853658536585366,0.15,0.210526315789474,0.214285714285714,0.0,0.142857142857143,0.0,0.0,0.0735294117647059,0.0769230769230769,0.0,0.0,0,0.115384615384615,0.0,0.0,0.441176470588235,0.0344827586206897,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.152542372881356,0.277777777777778,0.0862068965517241,0.142857142857143,0,0.179487179487179,0.0,0.269230769230769,0.142857142857143,0.0,0.0,0,0.0,0.0,0.0804597701149425,0.0,0.0625,0.0,0.0,0.0,0.12,0.0277777777777778,0.0,0.0952380952380952,0.25,0.166666666666667,0.125,0.0,0.0,0.123456790123457,0.0,0.0,0.0,0.0,0.0,0.0,0,0.162162162162162,0.0
TCGA-QH-A6CX-01A-11R-A32Q-07,0.233333333333333,0.0265486725663717,0.09,0.247524752475248,0.25,0.0975609756097561,0.0,0.0,0.460869565217391,0.423076923076923,0.0,0.0588235294117647,0.0879120879120879,0.0,0.223516949152542,0.0,0.024390243902439,0.333333333333333,0.0784313725490196,0.0769230769230769,0.243243243243243,0.0229885057471264,0.0,0.0333333333333333,0.0833333333333333,0.0,0.105263157894737,0.147058823529412,0.215686274509804,0.0,0.103448275862069,0.0058997050147492,0.0,0.0,0.1,0.1,0.0853658536585366,0.0,0.0,0.714285714285714,0.0,0.0,0.176470588235294,0.0,0.0294117647058824,0.0256410256410256,0.0,0.2,0,0.153846153846154,0.0,0.0,0.0,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903954802259887,0.111111111111111,0.0517241379310345,0.0,0,0.0256410256410256,0.0,0.0384615384615385,0.0,0.0,0.0,0,0.0,0.0,0.137931034482759,0.0,0.125,0.0,0.133333333333333,0.0,0.12,0.0,0.0,0.0714285714285714,0.0,0.111111111111111,0.0833333333333333,0.0,0.0,0.172839506172839,1.0,0.0,0.142857142857143,0.375,0.0,0.0,0,0.108108108108108,0.0
TCGA-DU-6394-01A-11R-1708-07,0.166666666666667,0.207964601769911,0.15,0.247524752475248,0.5,0.268292682926829,0.25,0.0806451612903226,0.0956521739130435,0.0769230769230769,0.0,0.529411764705882,0.0824175824175824,0.0,0.115466101694915,0.0,0.317073170731707,0.0,0.0392156862745098,0.923076923076923,0.256756756756757,0.0114942528735632,0.125,0.133333333333333,0.333333333333333,0.0,0.0526315789473684,0.323529411764706,0.0098039215686274,0.207547169811321,0.103448275862069,0.0029498525073746,0.0641025641025641,0.111111111111111,0.2,0.0,0.109756097560976,0.0,0.842105263157895,0.357142857142857,0.0512820512820513,0.142857142857143,0.0588235294117647,0.25,0.147058823529412,0.0769230769230769,0.0,1.0,0,0.192307692307692,0.0,0.108695652173913,0.205882352941176,0.0,0.0,0.0,0.235294117647059,0.0,0.176470588235294,0.0,0.0,0.163841807909605,0.333333333333333,0.0344827586206897,0.0,0,0.102564102564103,0.0,0.269230769230769,0.0,0.0,0.2,1,0.0,0.0,0.264367816091954,0.333333333333333,0.0625,0.0,0.0666666666666667,0.0,0.36,0.111111111111111,0.0,0.166666666666667,0.0,1.0,0.208333333333333,0.0,0.0,0.320987654320988,0.25,0.0,0.142857142857143,0.0,0.0,0.0,0,0.189189189189189,0.0
TCGA-WY-A85D-01A-11R-A36H-07,0.0,0.0176991150442478,0.19,0.0891089108910891,0.0,0.024390243902439,0.0,0.17741935483871,0.321739130434783,0.0769230769230769,0.0,0.0,0.134615384615385,0.0,0.845338983050847,0.0,0.0731707317073171,0.0,0.176470588235294,0.0769230769230769,0.310810810810811,0.0153256704980843,0.125,0.0333333333333333,0.0,0.0,0.105263157894737,0.0588235294117647,0.0490196078431373,0.0943396226415094,0.0,0.0029498525073746,0.0,0.0,0.1,0.2,0.0365853658536585,0.0,0.526315789473684,0.0714285714285714,0.0,0.428571428571429,0.470588235294118,0.0,0.161764705882353,0.0,0.0,0.0,0,0.307692307692308,0.0,0.108695652173913,0.0294117647058824,0.0,0.0,0.0,0.0588235294117647,0.0,0.235294117647059,0.0,0.0,0.305084745762712,0.444444444444444,0.0,0.142857142857143,0,0.128205128205128,0.0,0.0769230769230769,0.142857142857143,0.0,0.1,0,0.0,0.333333333333333,0.126436781609195,0.0,0.0,1.0,0.0,0.0,0.2,0.0555555555555556,0.0,0.142857142857143,0.5,0.0555555555555556,0.25,0.0,0.0,0.283950617283951,0.25,0.0,0.142857142857143,0.0,0.0,0.0,0,0.0540540540540541,0.0
TCGA-E1-A7YJ-01A-11R-A34F-07,0.366666666666667,0.0221238938053097,0.095,0.495049504950495,0.125,0.682926829268293,0.3125,0.0645161290322581,0.234782608695652,0.115384615384615,0.4,0.529411764705882,0.120879120879121,0.0,0.186440677966102,0.0,0.0487804878048781,0.333333333333333,0.549019607843137,0.0,0.5,0.0421455938697318,0.5,0.0333333333333333,0.833333333333333,0.0,1.0,0.470588235294118,0.245098039215686,0.0188679245283019,0.172413793103448,0.0147492625368732,0.115384615384615,0.444444444444444,0.4,0.3,0.426829268292683,0.15,0.473684210526316,0.785714285714286,0.307692307692308,0.714285714285714,1.0,0.375,0.338235294117647,0.0256410256410256,0.0,0.6,0,0.230769230769231,0.0,0.0217391304347826,0.0,0.0,0.2,0.0,0.411764705882353,0.5,0.117647058823529,0.0,0.0,0.666666666666667,0.388888888888889,0.0344827586206897,0.571428571428571,0,0.128205128205128,0.0,0.423076923076923,0.285714285714286,0.5,0.6,1,0.6,0.666666666666667,0.64367816091954,0.0,0.0625,0.666666666666667,0.4,0.0,0.2,0.0555555555555556,0.194915254237288,0.833333333333333,0.25,0.222222222222222,0.291666666666667,0.4,0.0,0.45679012345679,0.0,0.0,0.0,0.25,0.0,0.333333333333333,0,0.459459459459459,0.0
TCGA-TM-A84Q-01A-11R-A36H-07,0.0666666666666667,0.0309734513274336,0.035,0.188118811881188,0.5,0.219512195121951,0.0,0.0806451612903226,0.147826086956522,0.153846153846154,0.2,0.0588235294117647,0.104395604395604,0.0,0.240466101694915,0.0,0.195121951219512,0.0,0.0196078431372549,0.0,0.310810810810811,0.003831417624521,0.0,0.0,0.333333333333333,0.25,0.157894736842105,0.0882352941176471,0.0490196078431373,0.207547169811321,0.0344827586206897,0.0058997050147492,0.0384615384615385,0.222222222222222,0.1,0.1,0.329268292682927,0.05,0.157894736842105,0.142857142857143,0.179487179487179,0.714285714285714,0.294117647058824,0.25,0.213235294117647,0.0769230769230769,0.0,0.0,0,0.192307692307692,0.0,0.152173913043478,0.0,0.0,0.0,0.0,0.0,0.25,0.588235294117647,0.0,0.0,0.23728813559322,0.333333333333333,0.0,0.428571428571429,0,0.102564102564103,0.0,0.692307692307692,0.0,0.0,0.2,0,0.6,0.0,0.218390804597701,0.0,0.0,0.0,0.0,0.25,0.12,0.0833333333333333,0.0,0.0476190476190476,0.0,0.388888888888889,0.166666666666667,0.0,0.0,0.246913580246914,0.0,0.0,0.142857142857143,0.25,0.0,0.0,0,0.432432432432432,0.0
TCGA-CS-4944-01A-01R-1470-07,0.0,0.0619469026548673,0.015,0.0693069306930693,0.0,0.024390243902439,0.0,0.0806451612903226,0.008695652173913,0.192307692307692,0.0,0.0,0.112637362637363,0.0,0.590042372881356,0.0,0.024390243902439,0.0,0.0196078431372549,0.0,0.0945945945945946,0.0114942528735632,0.0,0.0333333333333333,0.0,0.0,0.157894736842105,0.0,0.0294117647058824,0.0,0.0,0.0029498525073746,0.0,0.888888888888889,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.176470588235294,0.0,0.0294117647058824,0.0,0.0,0.0,0,0.115384615384615,0.0,0.195652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225988700564972,0.0555555555555556,0.0344827586206897,0.285714285714286,0,0.0256410256410256,0.0,0.0,0.142857142857143,0.0,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0084745762711864,0.0714285714285714,0.0,0.138888888888889,0.0416666666666667,0.0,0.0,0.0493827160493827,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.285714285714286
TCGA-DU-7015-01A-11R-2027-07,0.0333333333333333,0.0575221238938053,0.145,0.198019801980198,0.125,0.121951219512195,0.0,0.112903225806452,0.208695652173913,0.192307692307692,0.0,0.117647058823529,0.228021978021978,0.0,0.247881355932203,0.0,0.121951219512195,0.0,0.0392156862745098,0.153846153846154,0.283783783783784,0.0114942528735632,0.0,0.166666666666667,0.0,0.0,0.105263157894737,0.176470588235294,0.0294117647058824,0.0188679245283019,0.0,0.0088495575221238,0.0512820512820513,0.0,0.0,0.0,0.195121951219512,0.0,0.157894736842105,0.142857142857143,0.0,0.285714285714286,0.0,0.0,0.0514705882352941,0.230769230769231,0.0,0.0,0,0.346153846153846,0.0,0.0652173913043478,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.235294117647059,0.0,0.0,0.0564971751412429,0.222222222222222,0.689655172413793,0.142857142857143,0,0.128205128205128,0.142857142857143,0.115384615384615,0.0,0.5,0.5,0,0.2,0.0,0.0919540229885057,0.166666666666667,0.0,0.0,0.0,0.0,0.24,0.0,0.0338983050847458,0.0476190476190476,0.0,0.611111111111111,0.0833333333333333,0.0,0.0,0.0987654320987654,0.25,0.0,0.0,0.125,0.0,0.0,0,0.297297297297297,0.0
TCGA-FG-5963-01A-11R-1708-07,0.366666666666667,0.0353982300884956,0.1075,0.326732673267327,0.125,0.341463414634146,0.25,0.129032258064516,0.191304347826087,0.230769230769231,0.0,0.352941176470588,0.236263736263736,0.0,0.119703389830508,0.0,0.268292682926829,0.0,0.0392156862745098,0.230769230769231,0.135135135135135,0.0114942528735632,0.125,0.0,0.166666666666667,0.0,0.315789473684211,0.411764705882353,0.166666666666667,0.0943396226415094,0.0689655172413793,0.0088495575221238,0.0,0.0,0.3,0.1,0.170731707317073,0.2,0.0,0.142857142857143,0.0,0.285714285714286,0.176470588235294,0.0,0.257352941176471,0.0769230769230769,0.0,0.0,0,0.307692307692308,0.0,0.0217391304347826,0.0294117647058824,0.0,0.0,0.0,0.294117647058824,0.25,0.294117647058824,0.0,0.333333333333333,0.169491525423729,0.0555555555555556,0.0862068965517241,0.142857142857143,0,0.0256410256410256,0.0,0.269230769230769,0.142857142857143,0.0,0.6,0,0.0,0.0,0.0574712643678161,0.0,0.1875,0.333333333333333,0.266666666666667,0.0,0.44,0.0,0.0847457627118644,0.0238095238095238,0.75,0.361111111111111,0.25,0.0,0.0,0.160493827160494,0.25,0.0,0.285714285714286,0.5,0.0,0.5,0,0.378378378378378,0.0
TCGA-FG-A70Y-01A-12R-A34R-07,0.0333333333333333,0.0309734513274336,0.2825,0.099009900990099,0.0,0.0731707317073171,0.0,0.0161290322580645,0.165217391304348,0.0961538461538462,0.2,0.0588235294117647,0.0686813186813187,0.0,0.264830508474576,0.0,0.0975609756097561,0.0,0.117647058823529,0.0769230769230769,0.162162162162162,0.0076628352490421,0.0,0.2,0.0833333333333333,0.0,0.315789473684211,0.117647058823529,0.0294117647058824,0.0566037735849057,0.0344827586206897,0.0117994100294985,0.0128205128205128,0.333333333333333,0.1,0.2,0.0731707317073171,0.0,0.105263157894737,0.142857142857143,0.0,0.142857142857143,0.117647058823529,0.0,0.147058823529412,0.128205128205128,0.0,0.2,0,0.153846153846154,0.0,0.347826086956522,0.0,0.0689655172413793,0.0,0.0,0.117647058823529,0.0,0.235294117647059,0.0,0.333333333333333,0.209039548022599,0.111111111111111,0.0689655172413793,0.0,0,0.0769230769230769,0.285714285714286,0.192307692307692,0.0,0.0,0.1,0,0.4,0.0,0.114942528735632,0.0,0.0625,0.0,0.0666666666666667,0.25,0.48,0.0,0.0084745762711864,0.261904761904762,0.5,0.166666666666667,0.291666666666667,0.0,0.0,0.148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0,0.297297297297297,0.0
TCGA-DB-5273-01A-01R-1470-07,0.0666666666666667,0.0044247787610619,0.0875,0.168316831683168,0.125,0.0,0.0,0.0483870967741935,0.008695652173913,0.134615384615385,0.0,0.117647058823529,0.0302197802197802,0.0,0.277542372881356,0.0,0.0487804878048781,0.0,0.0196078431372549,0.0,0.0810810810810811,0.0076628352490421,0.125,0.266666666666667,0.0,0.0,0.0526315789473684,0.117647058823529,0.0294117647058824,0.0,0.0,0.0,0.0128205128205128,0.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.142857142857143,0.117647058823529,0.0,0.0588235294117647,0.0,0.0,0.0,0,0.153846153846154,0.0,0.0652173913043478,0.0294117647058824,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338983050847458,0.166666666666667,0.396551724137931,0.0,0,0.0,0.0,0.0384615384615385,0.142857142857143,0.0,0.1,0,0.0,0.0,0.0459770114942529,0.0,0.0,0.0,0.0,0.0,0.04,0.0277777777777778,0.0,0.0,0.0,0.111111111111111,0.0416666666666667,0.0,0.0,0.0617283950617284,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0540540540540541,0.0
TCGA-HW-7491-01A-11R-2027-07,0.266666666666667,0.150442477876106,0.5375,0.366336633663366,0.125,0.268292682926829,0.0,0.274193548387097,0.130434782608696,0.173076923076923,0.0,0.117647058823529,0.10989010989011,0.0,0.268008474576271,0.0,0.0487804878048781,0.0,0.0196078431372549,0.153846153846154,0.202702702702703,0.003831417624521,0.0,0.0,0.0,0.25,0.157894736842105,0.0882352941176471,0.0196078431372549,0.0377358490566038,0.0689655172413793,0.0324483775811209,0.0641025641025641,0.0,0.1,0.0,0.0853658536585366,0.05,0.368421052631579,0.142857142857143,0.0512820512820513,0.0,0.0,0.5,0.110294117647059,0.0512820512820513,0.0,0.0,0,0.0,0.0,0.0434782608695652,0.352941176470588,0.0,0.0,0.0,0.352941176470588,0.0,0.0588235294117647,0.0,0.0,0.152542372881356,0.0555555555555556,0.0172413793103448,0.142857142857143,0,0.128205128205128,0.285714285714286,0.115384615384615,0.0,0.0,0.2,0,0.0,0.0,0.160919540229885,0.0,0.0625,0.0,0.0,0.0,0.48,0.0833333333333333,0.0,0.0476190476190476,0.0,0.805555555555556,0.166666666666667,0.0,0.0,0.209876543209877,0.0,0.0,0.0,0.0,0.0,0.0,0,0.378378378378378,0.0
TCGA-DB-A64W-01A-11R-A29R-07,0.166666666666667,0.230088495575221,0.1775,0.118811881188119,0.0,0.219512195121951,0.0,0.225806451612903,0.0608695652173913,0.0961538461538462,0.0,0.0,0.0906593406593407,0.0,0.0699152542372881,0.0,0.195121951219512,0.0,0.0,0.230769230769231,0.608108108108108,0.0076628352490421,0.125,0.0666666666666667,0.0,0.0,0.0,0.0882352941176471,0.0196078431372549,0.132075471698113,0.0,0.0117994100294985,0.0128205128205128,0.0,0.2,0.2,0.0609756097560976,0.25,0.368421052631579,0.0,0.0,0.428571428571429,0.0,0.0,0.169117647058824,0.256410256410256,0.0,0.0,0,0.0384615384615385,0.0,0.0,0.205882352941176,0.0,0.0,0.0,0.176470588235294,0.0,0.294117647058824,0.0,0.0,0.225988700564972,0.555555555555556,0.0172413793103448,0.571428571428571,0,0.0769230769230769,0.0,0.192307692307692,0.0,0.0,0.1,0,0.0,0.0,0.379310344827586,0.5,0.1875,0.0,0.0,0.0,0.56,0.0,0.0169491525423729,0.0238095238095238,0.75,0.0833333333333333,0.0,0.6,0.0,0.283950617283951,0.0,0.25,0.0,0.0,0.0,0.0,0,0.72972972972973,0.0
TCGA-HW-8320-01A-11R-2404-07,0.0,0.0398230088495575,0.265,0.108910891089109,0.125,0.268292682926829,0.0,0.0645161290322581,0.147826086956522,0.115384615384615,0.4,0.235294117647059,0.137362637362637,0.0,0.143008474576271,0.0,0.170731707317073,0.0,0.0,0.0,0.310810810810811,0.0114942528735632,0.0,0.2,0.0833333333333333,0.0,0.105263157894737,0.441176470588235,0.0490196078431373,0.320754716981132,0.0344827586206897,0.0058997050147492,0.0384615384615385,0.0,0.2,0.0,0.402439024390244,0.2,0.0,0.0714285714285714,0.0,0.0,0.352941176470588,0.125,0.132352941176471,0.0512820512820513,0.0,0.0,0,0.115384615384615,0.333333333333333,0.0434782608695652,0.205882352941176,0.137931034482759,0.0,0.0,0.352941176470588,0.0,0.352941176470588,0.0,0.0,0.338983050847458,0.0,0.0862068965517241,0.142857142857143,0,0.230769230769231,0.0,0.461538461538462,0.0,0.0,0.4,0,0.0,0.0,0.229885057471264,0.166666666666667,0.0,0.0,0.133333333333333,0.0,0.24,0.0555555555555556,0.0593220338983051,0.0238095238095238,0.75,0.361111111111111,0.291666666666667,0.0,0.0,0.37037037037037,0.25,0.0,0.142857142857143,0.0,0.0,0.0,0,0.513513513513513,0.571428571428571
TCGA-HW-A5KL-01A-11R-A27Q-07,0.0333333333333333,0.154867256637168,0.3425,0.207920792079208,0.0,0.48780487804878,0.0625,0.0967741935483871,0.139130434782609,0.134615384615385,0.0,0.0588235294117647,0.181318681318681,0.0,0.183262711864407,0.0,0.0731707317073171,0.0,0.0196078431372549,0.0769230769230769,0.540540540540541,0.0114942528735632,0.0,0.0666666666666667,0.0,0.0,0.157894736842105,0.205882352941176,0.0098039215686274,0.320754716981132,0.0689655172413793,0.0058997050147492,0.0,0.222222222222222,0.2,0.1,0.390243902439024,0.05,0.210526315789474,0.285714285714286,0.0,0.142857142857143,0.176470588235294,0.0,0.330882352941176,0.0769230769230769,0.0,0.2,0,0.192307692307692,0.0,0.0869565217391304,0.117647058823529,0.0689655172413793,0.0,0.0,0.352941176470588,0.0,0.411764705882353,0.0,0.0,0.355932203389831,0.111111111111111,0.103448275862069,0.0,0,0.0512820512820513,0.285714285714286,0.230769230769231,0.0,0.0,0.2,0,0.0,0.0,0.32183908045977,0.333333333333333,0.0625,0.0,0.0,0.0,0.56,0.0,0.0084745762711864,0.0714285714285714,0.25,0.166666666666667,0.5,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0,0.513513513513513,0.142857142857143
TCGA-IK-8125-01A-11R-2256-07,0.1,0.141592920353982,0.0325,0.376237623762376,0.0,0.195121951219512,0.0625,0.0806451612903226,0.278260869565217,0.134615384615385,0.2,0.294117647058824,0.137362637362637,0.0,0.253177966101695,0.0357142857142857,0.146341463414634,0.0,0.0980392156862745,0.0769230769230769,0.527027027027027,0.0114942528735632,0.0,0.0333333333333333,0.166666666666667,0.0,0.210526315789474,0.470588235294118,0.0588235294117647,0.226415094339623,0.137931034482759,0.0029498525073746,0.0641025641025641,0.0,0.2,0.1,0.195121951219512,0.0,0.789473684210526,0.357142857142857,0.0,0.0,0.0588235294117647,0.375,0.161764705882353,0.102564102564103,0.0,0.0,0,0.115384615384615,0.0,0.0652173913043478,0.5,0.0689655172413793,0.0,0.0,0.0588235294117647,0.0,0.411764705882353,0.0,0.0,0.389830508474576,0.277777777777778,0.0344827586206897,0.142857142857143,0,0.153846153846154,0.142857142857143,0.884615384615385,0.285714285714286,0.0,0.5,0,0.0,0.0,0.724137931034483,0.333333333333333,0.25,0.0,0.0666666666666667,0.0,0.36,0.0,0.0,0.0714285714285714,0.5,0.583333333333333,0.166666666666667,0.0,0.0,0.45679012345679,0.25,0.0,0.142857142857143,0.0,0.5,0.166666666666667,0,0.702702702702703,0.0
TCGA-HW-8321-01A-11R-2404-07,0.166666666666667,0.0530973451327434,0.205,0.297029702970297,0.0,0.146341463414634,0.0,0.0645161290322581,0.0434782608695652,0.115384615384615,0.2,0.117647058823529,0.0549450549450549,0.0,0.105932203389831,0.0,0.170731707317073,0.0,0.0392156862745098,0.769230769230769,0.283783783783784,0.0114942528735632,0.125,0.133333333333333,0.0833333333333333,0.0,0.315789473684211,0.411764705882353,0.137254901960784,0.358490566037736,0.0689655172413793,0.0117994100294985,0.102564102564103,0.111111111111111,0.3,0.0,0.353658536585366,0.0,0.368421052631579,0.142857142857143,0.0512820512820513,0.0,0.235294117647059,0.125,0.198529411764706,0.0512820512820513,0.0,0.2,0,0.115384615384615,0.0,0.108695652173913,0.117647058823529,0.0,0.0,0.0,0.235294117647059,0.0,0.352941176470588,0.0,0.0,0.389830508474576,0.166666666666667,0.103448275862069,0.571428571428571,0,0.102564102564103,0.0,0.230769230769231,0.142857142857143,0.0,0.0,0,0.2,0.0,0.206896551724138,0.166666666666667,0.3125,0.0,0.4,0.0,0.52,0.0833333333333333,0.0,0.214285714285714,0.0,0.444444444444444,0.291666666666667,0.0,0.0,0.345679012345679,0.5,0.25,0.0,0.125,0.0,0.0,0,0.594594594594595,0.571428571428571
