sample,MIR4664,MIR5087,MIR573,MIR6828,MIR145,MIR4284,MIR153.1,MIR4768,MIR186,MIR708,MIR4682,MIR26A2,MIR429,MIR8083,MIR641,MIR5695,MIR554,MIR4263,MIR590,MIR647,MIR1270,MIR6081,MIR3149,MIR200B,MIR6772,MIR659,MIR7854,MIR4442,MIR6838,MIR3682,MIR553,MIR4292,MIR1244.3,MIR635,MIR3176,MIR378J,MIR1286,MIR5195,MIR1268B,MIR1244.2,AL513534.1,MIR7856,MIR6740,MIR760,MIR5572,MIR6503,MIR126,MIR6859.4,MIR4324,MIR3186,MIR543,MIR4740,MIR6512,MIR25,MIR570,MIR548H1,MIR1244.4,MIR3646,MIR4635,MIR4653,MIR221,MIR5693,MIR6514,MIR616,AC002059.2,MIR3131,MIR140,MIR6739,MIR4482,MIR4652,MIR3177,MIR4258,MIR4477B,MIR3657,MIR4639,MIR6804,MIR324,MIR5581,MIR5010,MIR320E,MIR23B,MIR7111,MIR4770,MIR8078,MIR3685,MIR106B,MIR95,MIR3939,MIR509.3,MIR3122,MIR4312,MIR645,MIR5690,MIR210,MIR3683,MIR320A,MIR378A,MIR3164,MIR103A2,MIR2355
TCGA-B0-5080-01A-01R-1503-07,0.12371134,0.133333333,0.064516129,0.0,0.103773585,0.0,0.0,0.02293578,0.056818182,0.0,0.111111111,0.181818182,0.0,0.019607843,0.057142857,0.066666667,0.0,0.161764706,0.011235955,0.071090047,0.013761468,0.05,0.0625,0.018518519,0.00952381,0.0,0.0,0.0,0.0,0.153846154,0.045454545,0.038961039,0.112359551,0.116129032,0.025316456,0.161290323,0.0,0.260869565,0.0,0.121345029,0.101449275,0.058823529,0.0,0.0,0.0,0.035714286,0.051282051,0.0,0.0,0.176470588,0.0,0.3,0.0,0.04494382,0.042553191,0.066666667,0.156387665,0.007575758,0.003246753,0.040540541,0.064748201,0.0,0.125,0.005797101,0.333333333,0.0,0.014367816,0.0,0.048780488,0.0,0.0,0.133333333,0.272727273,0.058823529,0.0,0.0,0.0,0.0,0.06,0.088235294,0.0,0.0,0.0,0.0,0.038709677,0.0,0.0,0.066666667,0.0,0.4,0.0,0.0,0.0,0.019047619,0.0,0.0,0.0,0.026315789,0.2,0.0
TCGA-B0-5081-01A-01R-1334-07,0.072164948,0.066666667,0.215053763,0.0,0.301886792,0.111111111,0.0,0.077981651,0.295454545,0.0,0.0,0.181818182,0.0,0.039215686,0.2,0.066666667,0.0,0.132352941,0.235955056,0.222748815,0.220183486,0.0,0.5,0.037037037,0.161904762,0.142857143,0.25,0.055555556,0.0,0.153846154,0.045454545,0.207792208,0.050561798,0.296774194,0.101265823,0.161290323,0.0,0.065217391,0.0,0.206140351,0.579710145,0.0,0.0,0.0,0.0,0.25,0.111111111,0.083333333,0.222222222,0.176470588,0.0,0.166666667,0.272727273,0.157303371,0.293144208,0.066666667,0.273127753,0.015151515,0.022727273,0.243243243,0.028776978,0.0,0.625,0.002898551,0.333333333,0.0,0.00862069,0.409090909,0.097560976,0.0,0.714285714,0.333333333,0.159090909,0.058823529,0.272727273,0.166666667,0.230769231,0.130434783,0.12,0.323529412,0.0,0.102564103,0.0,0.0,0.232258065,0.0625,0.0,0.233333333,0.733333333,0.4,0.307692308,0.0,0.143939394,0.080952381,0.0,0.0,0.057142857,0.078947368,0.0,0.076923077
TCGA-B0-5083-01A-02R-1420-07,0.072164948,0.0,0.021505376,0.0,0.018867925,0.0,0.0,0.009174312,0.011363636,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,0.132352941,0.0,0.028436019,0.004587156,0.0,0.0625,0.0,0.0,0.071428571,0.0,0.111111111,0.0,0.131868132,0.0,0.064935065,0.016853933,0.083870968,0.012658228,0.0,0.0,0.02173913,0.0,0.049707602,0.014492754,0.058823529,0.0,0.0,0.0,0.0,0.008547009,0.0,0.0,0.0,0.0,0.066666667,0.0,0.04494382,0.011820331,0.0,0.028634361,0.0,0.003246753,0.013513514,0.028776978,0.0,0.0,0.005797101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478261,0.0,0.0,0.010869565,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
TCGA-B0-5084-01A-01R-1334-07,0.010309278,0.0,0.215053763,0.0,0.009433962,0.0,0.0,0.247706422,0.068181818,0.666666667,0.0,0.0,0.031073446,0.294117647,0.0,0.466666667,0.333333333,0.323529412,0.06741573,0.17535545,0.0,0.1,0.0,0.037037037,0.342857143,0.5,0.0,0.111111111,0.0,0.406593407,0.0,0.233766234,0.151685393,0.232258065,0.101265823,0.193548387,0.0,0.108695652,0.333333333,0.289473684,0.347826087,0.235294118,0.428571429,0.111111111,0.0,0.071428571,0.051282051,0.166666667,0.148148148,0.058823529,0.2,0.0,0.727272727,0.359550562,0.160756501,0.0,0.341409692,0.0,0.016233766,0.27027027,0.071942446,0.0,0.125,0.026086957,0.0,0.0,0.025862069,0.272727273,0.195121951,0.0,0.0,0.6,0.636363636,0.058823529,0.272727273,0.0,0.025641026,0.043478261,0.22,0.0,0.010869565,0.128205128,0.0,0.25,0.238709677,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.007575758,0.042857143,0.0,1.0,0.085714286,0.131578947,0.4,0.153846154
TCGA-B0-5085-01A-01R-1334-07,0.020618557,0.133333333,0.182795699,0.0,0.301886792,0.0,0.0,0.646788991,0.079545455,0.083333333,0.111111111,0.181818182,0.048022599,0.098039216,0.028571429,0.066666667,0.083333333,0.102941176,0.08988764,0.592417062,0.050458716,0.05,0.0,0.0,0.666666667,0.142857143,0.375,0.0,0.0,0.296703297,0.045454545,0.207792208,0.06741573,0.135483871,0.101265823,0.064516129,0.0,0.0,0.133333333,0.219298246,0.304347826,0.117647059,0.428571429,0.222222222,0.142857143,0.035714286,0.341880342,0.416666667,0.259259259,0.470588235,0.0,0.233333333,0.363636364,0.337078652,0.153664303,0.066666667,0.196035242,0.090909091,0.071428571,0.108108108,0.179856115,0.25,0.5,0.017391304,0.333333333,0.098039216,0.117816092,0.090909091,0.048780488,0.0,0.857142857,0.2,0.113636364,0.0,0.090909091,0.166666667,0.564102564,0.086956522,0.16,0.558823529,0.02173913,0.153846154,0.0,0.0,0.303225806,0.1875,0.0,0.066666667,0.066666667,0.0,0.153846154,0.114285714,0.007575758,0.585714286,0.333333333,0.111111111,0.0,0.131578947,0.4,0.153846154
TCGA-B0-5088-01A-01R-1334-07,0.092783505,0.133333333,0.258064516,0.0,0.028301887,0.111111111,0.0,0.018348624,0.261363636,0.083333333,0.0,0.090909091,0.016949153,0.078431373,0.057142857,0.133333333,0.166666667,0.117647059,0.123595506,0.355450237,0.137614679,0.1,0.125,0.0,0.2,0.714285714,0.25,0.0,0.0,0.527472527,0.045454545,0.285714286,0.073033708,0.264516129,0.189873418,0.322580645,0.0,0.043478261,0.066666667,0.198830409,0.246376812,0.235294118,0.0,0.111111111,0.0,0.285714286,0.188034188,0.583333333,0.037037037,0.176470588,0.0,0.2,0.272727273,0.112359551,0.153664303,0.0,0.200440529,0.053030303,0.071428571,0.081081081,0.007194245,0.25,0.375,0.037681159,0.333333333,0.039215686,0.181034483,0.136363636,0.024390244,0.0,0.285714286,0.2,0.204545455,0.058823529,0.636363636,0.166666667,0.230769231,0.173913043,0.2,0.205882353,0.02173913,0.153846154,0.0,0.0,0.15483871,0.1875,0.0,0.333333333,0.6,0.2,0.153846154,0.257142857,0.053030303,0.20952381,0.0,0.666666667,0.114285714,0.105263158,0.0,0.0
TCGA-B0-5092-01A-01R-1420-07,0.113402062,0.4,0.086021505,0.0,0.169811321,0.0,0.0,0.110091743,0.159090909,0.083333333,0.0,0.0,0.025423729,0.078431373,0.0,0.333333333,0.166666667,0.220588235,0.146067416,0.236966825,0.28440367,0.05,0.375,0.074074074,0.076190476,0.357142857,0.125,0.0,0.0,0.153846154,0.0,0.454545455,0.016853933,0.238709677,0.215189873,0.225806452,0.0,0.065217391,0.133333333,0.112573099,0.347826087,0.294117647,0.285714286,0.0,0.0,0.035714286,0.068376068,0.25,0.074074074,0.588235294,0.0,0.4,0.272727273,0.348314607,0.06855792,0.066666667,0.079295154,0.007575758,0.035714286,0.094594595,0.079136691,0.25,0.125,0.008695652,0.333333333,0.019607843,0.166666667,0.136363636,0.243902439,0.0,0.142857143,0.133333333,0.363636364,0.176470588,0.090909091,0.0,0.076923077,0.086956522,0.1,0.529411765,0.054347826,0.128205128,0.0,0.0,0.24516129,0.0625,0.0,0.0,0.4,0.0,0.230769231,0.085714286,0.075757576,0.338095238,0.0,0.333333333,0.428571429,0.210526316,0.0,0.076923077
TCGA-B0-5094-01A-01R-1420-07,0.206185567,0.4,0.043010753,0.0,0.047169811,0.111111111,0.0,0.032110092,0.238636364,0.0,0.111111111,0.090909091,0.002824859,0.058823529,0.0,0.0,0.083333333,0.352941176,0.269662921,0.379146919,0.055045872,0.0,0.375,0.018518519,0.057142857,0.071428571,0.125,0.055555556,0.0,0.120879121,0.181818182,0.064935065,0.039325843,0.329032258,0.253164557,0.483870968,0.0,0.0,0.0,0.084795322,0.231884058,0.294117647,0.0,0.0,0.0,0.107142857,0.051282051,0.166666667,0.62962963,0.235294118,0.2,0.166666667,0.181818182,0.471910112,0.205673759,0.0,0.037444934,0.098484848,0.061688312,0.310810811,0.028776978,0.0,0.0,0.014492754,0.0,0.019607843,0.123563218,0.045454545,0.048780488,0.2,0.0,0.133333333,0.113636364,0.0,0.090909091,0.0,0.256410256,0.173913043,0.12,0.058823529,0.010869565,0.051282051,0.0,0.0,0.109677419,0.125,0.0,0.166666667,0.4,0.0,0.384615385,0.371428571,0.015151515,0.10952381,0.0,0.111111111,0.142857143,0.105263158,0.0,0.0
TCGA-B0-5095-01A-01R-1420-07,0.103092784,0.2,0.161290323,0.0,0.122641509,0.333333333,0.0,0.146788991,0.261363636,0.0,0.0,0.0,0.002824859,0.039215686,0.057142857,0.0,0.0,0.073529412,0.123595506,0.203791469,0.146788991,0.05,0.0,0.0,0.00952381,0.071428571,0.125,0.055555556,0.0,0.175824176,0.0,0.168831169,0.04494382,0.232258065,0.278481013,0.161290323,0.25,0.043478261,0.0,0.083333333,0.260869565,0.411764706,0.142857143,0.0,0.0,0.285714286,0.085470085,0.083333333,0.0,0.411764706,0.0,0.333333333,0.090909091,0.146067416,0.177304965,0.066666667,0.04845815,0.045454545,0.042207792,0.108108108,0.028776978,0.0,0.0,0.04057971,0.0,0.019607843,0.060344828,0.045454545,0.024390244,0.0,0.0,0.6,0.272727273,0.294117647,0.636363636,0.5,0.025641026,0.434782609,0.04,0.235294118,0.0,0.153846154,0.0,0.0,0.122580645,0.1875,0.0,0.066666667,0.0,0.0,0.153846154,0.028571429,0.022727273,0.09047619,0.0,0.222222222,0.085714286,0.052631579,0.0,0.076923077
TCGA-B0-5096-01A-01R-1420-07,0.412371134,0.0,0.107526882,0.0,0.009433962,0.111111111,0.0,0.119266055,0.034090909,0.0,0.0,0.090909091,0.002824859,0.0,0.0,0.0,0.0,0.058823529,0.168539326,0.033175355,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.222222222,0.0,0.10989011,0.0,0.038961039,0.056179775,0.135483871,0.113924051,0.129032258,0.0,0.0,0.0,0.065789474,0.043478261,0.117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352941176,0.0,0.033333333,0.090909091,0.08988764,0.016548463,0.0,0.046255507,0.0,0.00974026,0.216216216,0.129496403,0.0,0.125,0.017391304,0.0,0.0,0.017241379,0.045454545,0.024390244,0.0,0.0,0.333333333,0.068181818,0.117647059,0.0,0.0,0.0,0.043478261,0.0,0.0,0.010869565,0.0,0.0,0.25,0.019354839,0.0625,0.333333333,0.0,0.0,0.0,0.153846154,0.0,0.0,0.042857143,0.0,0.0,0.0,0.0,0.4,0.076923077
TCGA-B0-5098-01A-01R-1420-07,0.072164948,0.066666667,0.096774194,0.0,0.0,0.222222222,0.058823529,0.298165138,0.034090909,0.0,0.111111111,0.0,0.005649718,0.0,0.171428571,0.2,0.666666667,0.191176471,0.258426966,0.398104265,0.188073394,0.0,0.1875,0.0,0.161904762,0.214285714,0.0,0.0,0.0,0.032967033,0.0,0.246753247,0.162921348,0.116129032,0.151898734,0.64516129,0.0,0.02173913,0.666666667,0.409356725,0.463768116,0.235294118,0.428571429,0.111111111,0.142857143,0.0,0.0,0.083333333,1.0,0.058823529,0.6,0.033333333,0.272727273,0.258426966,0.033096927,0.066666667,0.348017621,0.007575758,0.006493506,0.324324324,0.115107914,0.0,0.875,0.197101449,0.0,0.0,0.002873563,0.363636364,0.12195122,0.0,0.0,0.466666667,0.25,0.117647059,0.090909091,0.833333333,0.615384615,0.130434783,0.14,0.323529412,0.0,0.897435897,0.0,0.25,0.167741935,0.0625,0.0,0.033333333,0.0,0.0,0.153846154,0.114285714,0.007575758,0.014285714,0.0,0.111111111,0.0,0.105263158,0.0,0.0
TCGA-B0-5099-01A-01R-1420-07,0.24742268,0.066666667,0.483870968,0.5,0.150943396,0.111111111,0.0,0.151376147,0.204545455,0.0,0.0,0.090909091,0.084745763,0.039215686,0.257142857,0.533333333,0.0,0.205882353,0.382022472,0.274881517,0.04587156,0.0,0.0625,0.185185185,0.142857143,0.071428571,0.0,0.0,0.0,0.175824176,0.136363636,0.298701299,0.02247191,0.458064516,0.35443038,0.483870968,0.0,0.02173913,0.333333333,0.055555556,0.289855072,0.176470588,0.0,0.111111111,0.0,0.035714286,0.247863248,0.25,0.0,0.176470588,0.0,0.033333333,0.272727273,0.101123596,0.34751773,0.2,0.072687225,0.007575758,0.045454545,0.054054054,0.064748201,0.75,0.125,0.066666667,0.0,0.019607843,0.149425287,0.136363636,0.073170732,0.0,0.285714286,0.6,0.090909091,0.176470588,0.454545455,0.666666667,0.487179487,0.434782609,0.34,0.411764706,0.032608696,0.025641026,0.0,0.5,0.090322581,0.0625,0.333333333,0.133333333,0.066666667,0.0,0.0,0.171428571,0.0,0.204761905,0.0,0.111111111,0.085714286,0.184210526,0.4,0.0
TCGA-B0-5100-01A-01R-1420-07,0.0,0.066666667,0.075268817,0.0,0.433962264,0.0,0.0,0.665137615,0.045454545,0.0,0.0,0.0,0.036723164,0.019607843,0.0,0.4,0.0,0.044117647,0.033707865,0.137440758,0.004587156,0.05,0.25,0.092592593,0.180952381,0.571428571,0.0,0.0,0.0,0.648351648,0.181818182,0.038961039,0.331460674,0.070967742,0.0,0.0,0.0,0.130434783,0.133333333,1.0,0.057971014,0.0,0.0,0.0,0.0,0.0,0.076923077,0.0,0.0,0.176470588,0.0,0.433333333,0.0,0.06741573,0.011820331,0.0,1.0,0.0,0.0,0.040540541,0.021582734,0.0,0.0,0.0,0.0,0.0,0.002873563,0.0,0.0,0.0,0.0,0.0,0.045454545,0.0,0.0,0.0,0.076923077,0.0,0.0,0.617647059,0.0,0.102564103,0.0,0.0,0.038709677,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.015151515,0.247619048,0.0,0.0,0.0,0.0,0.4,0.0
TCGA-B0-5102-01A-01R-1420-07,0.195876289,0.066666667,0.268817204,0.0,0.028301887,0.111111111,0.0,0.19266055,0.079545455,0.166666667,0.222222222,0.0,0.002824859,0.0,0.285714286,0.0,0.083333333,0.279411765,0.258426966,0.165876777,0.288990826,0.0,0.1875,0.0,0.095238095,0.285714286,0.0,0.0,0.0,0.32967033,0.0,0.103896104,0.050561798,0.141935484,0.164556962,0.258064516,0.0,0.195652174,0.0,0.134502924,0.246376812,0.0,0.0,0.111111111,0.0,0.0,0.136752137,0.166666667,0.074074074,0.0,0.0,0.033333333,0.272727273,0.213483146,0.446808511,0.0,0.22246696,0.03030303,0.042207792,0.027027027,0.007194245,0.25,0.25,0.057971014,0.166666667,0.039215686,0.163793103,0.090909091,0.0,0.0,0.428571429,0.2,0.272727273,0.058823529,0.181818182,0.0,0.128205128,0.217391304,0.08,0.205882353,0.0,0.025641026,0.0,0.0,0.083870968,0.25,0.0,0.1,0.066666667,0.0,0.0,0.028571429,0.0,0.195238095,0.0,0.0,0.314285714,0.0,0.2,0.0
TCGA-B0-5106-01A-01R-1420-07,0.072164948,0.066666667,0.096774194,0.0,0.037735849,0.222222222,0.0,0.26146789,0.261363636,0.0,0.111111111,0.454545455,0.011299435,0.117647059,0.171428571,0.266666667,0.0,0.191176471,0.146067416,0.355450237,0.211009174,0.05,0.3125,0.0,0.20952381,0.285714286,0.0,0.0,0.0,0.131868132,0.181818182,0.38961039,0.056179775,0.2,0.329113924,0.322580645,0.0,0.086956522,0.066666667,0.118421053,0.434782609,0.470588235,0.0,0.0,0.0,0.357142857,0.145299145,0.166666667,0.222222222,0.117647059,0.0,0.433333333,0.272727273,0.123595506,0.158392435,0.0,0.167400881,0.189393939,0.107142857,0.108108108,0.057553957,0.0,0.125,0.107246377,0.333333333,0.078431373,0.077586207,0.181818182,0.048780488,0.0,0.428571429,0.266666667,0.159090909,0.294117647,0.363636364,0.166666667,0.205128205,0.086956522,0.08,0.117647059,0.043478261,0.205128205,0.0,0.5,0.077419355,0.0625,0.0,0.033333333,0.066666667,0.0,0.076923077,0.257142857,0.045454545,0.338095238,0.0,0.111111111,0.057142857,0.184210526,0.2,0.230769231
TCGA-B0-5107-01A-01R-1420-07,0.494845361,0.6,0.075268817,0.0,0.0,0.222222222,0.0,0.123853211,0.056818182,0.166666667,0.0,0.0,0.025423729,0.0,0.2,0.066666667,0.083333333,0.279411765,0.02247191,0.260663507,0.04587156,0.0,0.0625,0.055555556,0.00952381,0.071428571,0.0,0.0,0.0,0.252747253,0.045454545,0.142857143,0.078651685,0.025806452,0.101265823,0.225806452,0.0,0.043478261,0.0,0.23245614,0.173913043,0.117647059,0.0,0.0,0.0,0.0,0.017094017,0.0,0.0,0.235294118,0.0,0.466666667,0.454545455,0.651685393,0.080378251,0.133333333,0.297356828,0.007575758,0.016233766,0.162162162,0.028776978,0.0,0.0,0.026086957,0.166666667,0.0,0.270114943,0.136363636,0.073170732,0.0,0.142857143,0.0,0.386363636,0.058823529,0.090909091,0.0,0.230769231,0.043478261,0.04,0.264705882,0.0,0.179487179,0.0,0.0,0.283870968,0.1875,0.333333333,0.033333333,0.2,0.0,0.153846154,0.0,0.0,0.176190476,0.0,0.444444444,0.028571429,0.157894737,0.0,0.0
TCGA-B0-5108-01A-01R-1420-07,0.144329897,0.0,0.11827957,0.0,0.066037736,0.0,0.0,0.013761468,0.125,0.5,0.111111111,0.181818182,0.0,0.019607843,0.0,0.133333333,0.0,0.191176471,0.06741573,0.099526066,0.027522936,0.0,0.1875,0.0,0.038095238,0.142857143,0.125,0.0,0.0,0.054945055,0.0,0.077922078,0.039325843,0.258064516,0.025316456,0.258064516,0.0,0.043478261,0.066666667,0.099415205,0.173913043,0.117647059,0.0,0.0,0.0,0.357142857,0.11965812,0.0,0.259259259,0.235294118,0.0,0.266666667,0.0,0.157303371,0.172576832,0.0,0.107929515,0.015151515,0.006493506,0.013513514,0.100719424,0.0,0.125,0.017391304,0.5,0.0,0.048850575,0.090909091,0.073170732,0.0,0.142857143,0.133333333,0.0,0.058823529,0.090909091,0.0,0.230769231,0.130434783,0.08,0.235294118,0.010869565,0.0,0.0,0.0,0.058064516,0.1875,0.0,0.0,0.0,0.2,0.153846154,0.114285714,0.037878788,0.276190476,0.0,0.0,0.028571429,0.078947368,0.4,0.076923077
TCGA-B0-5109-01A-02R-1420-07,0.072164948,0.2,0.11827957,0.0,0.0,0.111111111,0.0,0.018348624,0.022727273,0.083333333,0.0,0.0,0.011299435,0.0,0.028571429,0.133333333,0.25,0.220588235,0.06741573,0.071090047,0.013761468,0.0,0.0,0.0,0.028571429,0.071428571,0.0,0.0,0.0,0.230769231,0.045454545,0.233766234,0.056179775,0.212903226,0.063291139,0.161290323,0.0,0.173913043,0.0,0.178362573,0.130434783,0.058823529,0.142857143,0.111111111,0.0,0.071428571,0.017094017,0.25,0.0,0.058823529,0.0,0.033333333,0.0,0.101123596,0.014184397,0.0,0.114537445,0.0,0.0,0.054054054,0.035971223,0.0,0.25,0.017391304,0.166666667,0.019607843,0.0,0.045454545,0.048780488,0.0,0.0,0.133333333,0.181818182,0.0,0.0,0.0,0.128205128,0.0,0.02,0.088235294,0.02173913,0.128205128,0.0,0.25,0.109677419,0.0625,0.0,0.0,0.0,0.0,0.076923077,0.0,0.0,0.004761905,0.0,0.111111111,0.0,0.0,0.4,0.076923077
TCGA-B0-5110-01A-01R-1420-07,0.103092784,0.2,0.139784946,0.0,0.320754717,0.111111111,0.0,0.02293578,0.409090909,0.25,0.0,0.090909091,0.048022599,0.0,0.028571429,0.4,0.583333333,0.147058824,0.348314607,0.146919431,0.036697248,0.0,0.3125,0.018518519,0.038095238,0.0,0.0,0.0,0.0,0.208791209,0.090909091,0.181818182,0.02247191,0.348387097,0.189873418,0.225806452,0.0,0.130434783,0.0,0.065789474,0.333333333,0.470588235,0.142857143,0.0,0.0,0.25,0.153846154,0.083333333,0.111111111,0.176470588,0.0,0.2,0.181818182,0.191011236,0.101654846,0.0,0.061674009,0.015151515,0.064935065,0.040540541,0.122302158,0.0,0.125,0.017391304,0.666666667,0.0,0.091954023,0.090909091,0.12195122,0.0,0.142857143,0.266666667,0.204545455,0.058823529,0.0,0.0,0.179487179,0.260869565,0.08,0.411764706,0.206521739,0.051282051,0.0,0.0,0.096774194,0.5,0.0,0.033333333,0.133333333,0.0,0.153846154,0.028571429,0.0,0.119047619,0.0,0.0,0.028571429,0.052631579,0.0,0.0
TCGA-B0-5113-01A-01R-1420-07,0.309278351,0.0,0.182795699,0.0,0.132075472,0.222222222,0.0,0.087155963,0.465909091,0.0,0.222222222,0.181818182,0.005649718,0.0,0.0,0.0,0.0,0.117647059,0.280898876,0.218009479,0.426605505,0.1,0.1875,0.0,0.114285714,0.142857143,0.0,0.0,0.0,0.076923077,0.181818182,0.090909091,0.028089888,0.4,0.265822785,0.225806452,0.0,0.173913043,0.066666667,0.073099415,0.260869565,0.176470588,0.0,0.111111111,0.0,0.142857143,0.128205128,0.5,0.222222222,0.588235294,0.2,0.233333333,0.272727273,0.08988764,0.127659574,0.133333333,0.063876652,0.068181818,0.055194805,0.081081081,0.021582734,0.5,0.125,0.043478261,0.0,0.039215686,0.137931034,0.272727273,0.048780488,0.0,0.142857143,0.133333333,0.136363636,0.176470588,0.272727273,0.0,0.025641026,0.043478261,0.1,0.176470588,0.010869565,0.025641026,0.0,0.0,0.180645161,0.0625,0.333333333,0.066666667,0.066666667,0.0,0.307692308,0.685714286,0.015151515,0.128571429,0.0,0.0,0.0,0.157894737,0.0,0.076923077
