,MIR6724.2,MIR2467,MIR4263,MIR596,MIR3648.2,MIR25,MIR1913,MIR4521,MIR607,MIR570,MIR635,MIR200B,MIR4754,MIR3197,MIR647,MIR5587,MIR1281,MIR10B,MIR8083,MIR5695,MIR4479,MIR4768,MIR3609,MIR6810,MIR1915,MIR708,MIR3671,MIR4664,MIR616,AL513534.1,MIR3155A,MIR4484,MIR7111,MIR410,MIR6514,MIR30C1,MIR4451,MIR3188,MIR27B,MIR4442,MIR4482,MIR429,MIR320E,MIR641,MIR200A,MIR3682,MIR6739,MIR648,MIR1244.4,MIR548F2,MIR6775,MIR186,MIR6737,MIR378A,MIR1244.3,MIR6124,MIR221,MIR644A,MIR3176,MIR887,MIR3129,MIR3648.1,MIR4801,MIR135B,MIR365A,MIR4292,MIR4693,MIR4257,MIR4429,MIR95,MIR4477B,AL928646.1,MIR6807,MIR331,MIR4677,MIR4312,MIR193A,MIR554,AL358013.1,MIR3117,MIR3677,MIR148B,MIR1203,MIR4462,MIR4783,MIR4777,MIR3124,MIR562,AL031428.2,MIR6768,MIR130A,MIR4258,MIR6719,MIR1244.2,MIR7156,MIR339,MIR1972.1,MIR760,MIR4654,MIR219A1
TCGA-04-1364-01A-01R-1565-13,0.0,0.0,0.0645161290322581,0.0,0.0038722168441432,0.197309417040359,0.0,0.171428571428571,0.0,0.0807174887892377,0.116883116883117,0.0102564102564103,0.0,0.0043859649122807,0.340030911901082,0.0307692307692308,0.105263157894737,0.033033033033033,0.0,0.19047619047619,0.0,0.13953488372093,0.0669856459330144,0.0,0.08,0.0,0.0212765957446809,0.0554493307839388,0.0701754385964912,0.116883116883117,0.0,0.0,0.186915887850467,0.0,0.0,0.0,0.285714285714286,0.0211081794195251,0.0203045685279188,0.0,0.15,0.0161290322580645,0.0480769230769231,0.0135135135135135,0.0544554455445545,0.157894736842105,0.0888888888888889,0.0,0.178217821782178,0.166666666666667,0.0,0.0563380281690141,0.0,0.0,0.132352941176471,0.0769230769230769,0.0353982300884956,0.0,0.0595238095238095,0.142857142857143,0.0172413793103448,0.0093896713615023,0.0,0.0,0.0,0.0344827586206897,0.0,0.125,0.0833333333333333,0.0714285714285714,0.167364016736402,0.0198258291643506,0.0,0.1,0.0833333333333333,0.0,0.0,0.238095238095238,0.0,0.111111111111111,0.0952380952380952,0.115384615384615,0.0,0.0,0.0,0.0,0.0952380952380952,0.333333333333333,0.0,0.0909090909090909,0.238095238095238,0.0434782608695652,0.0181818181818182,0.0940841054882395,0.0,0.0666666666666667,0.0535714285714286,0.0625,0.0,0.0967741935483871
TCGA-24-2298-01A-01R-1569-13,0.0,0.222222222222222,0.0645161290322581,0.0,0.0648596321393998,0.0852017937219731,0.0,0.0285714285714286,0.0,0.338565022421525,0.714285714285714,1.0,0.1875,0.0263157894736842,0.255023183925811,0.0307692307692308,0.12280701754386,0.18018018018018,0.225352112676056,0.0476190476190476,0.142857142857143,0.116279069767442,0.133971291866029,0.0833333333333333,0.04,0.0,0.170212765957447,0.380497131931166,0.087719298245614,0.194805194805195,0.25,0.0,0.0934579439252336,0.0,0.0,0.555555555555556,0.285714285714286,0.029023746701847,1.0,0.0294117647058824,0.125,0.538306451612903,0.326923076923077,0.162162162162162,0.574257425742574,0.0964912280701754,0.111111111111111,0.375,0.0792079207920792,0.0,0.0,0.147887323943662,0.0,0.682926829268293,0.102941176470588,0.923076923076923,0.212389380530973,0.307692307692308,0.0476190476190476,0.0,0.241379310344828,0.0751173708920188,0.0,0.128440366972477,0.166666666666667,0.103448275862069,0.0,0.0625,0.0,0.214285714285714,0.0711297071129707,0.0529924031869557,0.0,0.1,0.333333333333333,0.0434782608695652,0.285714285714286,0.238095238095238,0.333333333333333,0.0,0.142857142857143,0.384615384615385,0.2,0.0,0.0,0.0,0.0952380952380952,0.333333333333333,0.0,0.0,0.142857142857143,0.391304347826087,0.0,0.0848182466143977,0.153846153846154,0.0666666666666667,0.214285714285714,0.0,0.0,0.0645161290322581
TCGA-13-1492-01A-01R-1565-13,0.0034722222222222,0.222222222222222,0.145161290322581,0.0,0.0842207163601162,0.336322869955157,0.0,0.0,0.0,0.634529147982063,0.116883116883117,0.0974358974358974,0.375,0.0087719298245614,0.610510046367852,0.246153846153846,0.0701754385964912,0.108108108108108,0.0563380281690141,0.0952380952380952,0.642857142857143,0.604651162790698,0.076555023923445,0.0,0.0,0.0,0.0425531914893617,0.0611854684512428,0.157894736842105,0.103896103896104,0.0,0.5,0.214953271028037,0.0,0.0833333333333333,0.0,0.285714285714286,0.0131926121372032,0.0203045685279188,0.117647058823529,0.05,0.17741935483871,0.740384615384615,0.108108108108108,0.183168316831683,0.342105263157895,0.266666666666667,0.1875,0.287128712871287,0.0,0.0,0.119718309859155,0.333333333333333,0.0487804878048781,0.191176470588235,0.0,0.0265486725663717,0.538461538461538,0.654761904761905,0.0,0.0,0.0657276995305164,0.0,0.165137614678899,0.0833333333333333,1.0,0.0,0.0625,0.0,0.0,0.167364016736402,0.0618862330924588,0.0,0.275,0.166666666666667,0.217391304347826,0.0,0.0476190476190476,0.166666666666667,0.0,0.19047619047619,0.384615384615385,0.0,0.0,0.0,0.3,0.0714285714285714,0.0,0.0,0.727272727272727,0.30952380952381,0.652173913043478,0.290909090909091,0.104062722736992,0.0,0.366666666666667,0.428571428571429,0.0625,0.0,0.225806451612903
TCGA-29-1762-01A-01R-1567-13,0.0034722222222222,0.0,0.370967741935484,0.0,0.0251694094869313,0.349775784753363,0.0,0.0,0.0,0.121076233183857,0.142857142857143,0.0205128205128205,0.3125,0.0131578947368421,0.114374034003091,0.0615384615384615,0.263157894736842,0.021021021021021,0.0985915492957746,0.0476190476190476,0.357142857142857,0.0930232558139535,0.0837320574162679,0.0,0.06,0.0303030303030303,0.0354609929078014,0.0630975143403442,0.12280701754386,0.12987012987013,0.0,0.166666666666667,0.168224299065421,0.0,0.0833333333333333,0.0,0.0,0.0,0.0203045685279188,0.0882352941176471,0.2,0.0403225806451613,0.0,0.0675675675675676,0.0346534653465347,0.298245614035088,0.2,0.0625,0.099009900990099,0.0,0.0,0.0211267605633803,0.0,0.024390243902439,0.25,0.0,0.0707964601769911,0.0769230769230769,0.0119047619047619,0.0,0.0,0.0187793427230047,0.0,0.073394495412844,0.0,0.144827586206897,0.0,0.0,0.0,0.0714285714285714,0.0251046025104603,0.0711506392440245,0.0,0.35,0.0833333333333333,0.0434782608695652,0.0,0.0952380952380952,0.166666666666667,0.0,0.0476190476190476,0.115384615384615,0.0,0.0,0.125,0.2,0.0714285714285714,0.0,0.0,0.0,0.166666666666667,0.0869565217391304,0.0727272727272727,0.215965787598004,0.115384615384615,0.0333333333333333,0.0178571428571429,0.09375,0.0,0.290322580645161
TCGA-24-2297-01A-01R-1568-13,0.0069444444444444,0.111111111111111,0.451612903225806,0.0,0.010648596321394,0.255605381165919,0.0,0.0,0.0,0.37219730941704,0.428571428571429,0.256410256410256,0.0,0.0087719298245614,0.428129829984544,0.153846153846154,0.175438596491228,0.474474474474474,0.0845070422535211,0.238095238095238,0.714285714285714,0.0465116279069767,0.0813397129186603,0.5,0.0,0.0757575757575758,0.0709219858156028,0.179732313575526,0.614035087719298,0.324675324675325,0.25,0.166666666666667,0.280373831775701,0.0714285714285714,0.0,0.111111111111111,0.0,0.0263852242744063,0.101522842639594,0.0,0.1,0.266129032258065,0.413461538461538,0.0945945945945946,0.212871287128713,0.184210526315789,0.333333333333333,0.3125,0.0693069306930693,0.333333333333333,0.0,0.352112676056338,0.0,0.24390243902439,0.176470588235294,0.461538461538462,0.0884955752212389,0.307692307692308,0.30952380952381,0.0,0.0,0.103286384976526,0.0,0.174311926605505,0.0833333333333333,0.303448275862069,0.0,0.5,0.0,0.0714285714285714,0.142259414225941,0.0885677228089679,0.0,0.125,0.333333333333333,0.130434782608696,0.0,0.142857142857143,0.166666666666667,0.0,0.19047619047619,0.0,0.0,0.0,0.375,0.25,0.452380952380952,0.0,1.0,0.181818181818182,0.0714285714285714,0.260869565217391,0.2,0.128296507483963,0.769230769230769,0.0333333333333333,0.303571428571429,0.03125,0.0,0.161290322580645
TCGA-29-1766-01A-01R-1567-13,0.0,0.0,0.032258064516129,0.0,0.0009680542110358,0.0224215246636771,0.0,0.0,0.0,0.0291479820627803,0.038961038961039,0.0,0.3125,0.0219298245614035,0.0077279752704791,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0311004784688995,0.0,0.02,0.0303030303030303,0.0,0.017208413001912,0.0526315789473684,0.0,0.0,0.0,0.0373831775700935,0.0,0.0,0.0,0.0,0.0,0.0152284263959391,0.0,0.0,0.0141129032258065,0.0288461538461538,0.0,0.0049504950495049,0.140350877192982,0.0,0.0,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0735294117647059,0.153846153846154,0.0,0.0,0.0,0.0,0.0172413793103448,0.0,0.0,0.0,0.0,0.0137931034482759,0.0,0.0,0.0,0.0,0.0418410041841004,0.0127848804891606,0.0,0.025,0.25,0.0,0.0,0.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0434782608695652,0.0363636363636364,0.0727013542409123,0.0,0.0666666666666667,0.0,0.03125,0.0,0.0
TCGA-13-0765-01A-01R-1564-13,0.0069444444444444,0.0,0.725806451612903,0.818181818181818,0.0125847047434656,0.183856502242152,0.0,0.0,0.0,0.132286995515695,0.194805194805195,0.128205128205128,0.0,0.12280701754386,0.163833075734158,0.0615384615384615,0.0350877192982456,0.0,0.126760563380282,0.19047619047619,0.285714285714286,0.395348837209302,0.236842105263158,0.0,0.02,0.0151515151515152,0.099290780141844,0.0133843212237094,0.0175438596491228,0.051948051948052,0.25,0.0,0.130841121495327,0.0,0.166666666666667,0.0,0.285714285714286,0.0606860158311346,0.121827411167513,0.0294117647058824,0.025,0.25,0.0480769230769231,0.0,0.113861386138614,0.37719298245614,0.0888888888888889,0.0,0.297029702970297,0.0,0.0,0.028169014084507,0.0,0.024390243902439,0.25,0.0,0.0973451327433628,0.0,0.0,0.0,0.0,0.0187793427230047,0.0,0.0091743119266055,0.0833333333333333,0.0137931034482759,0.0,0.3125,0.0,0.0,0.096234309623431,0.244580322401334,0.0,0.0,0.0,0.130434782608696,0.357142857142857,0.0,0.333333333333333,0.0,0.0952380952380952,0.307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.116892373485388,0.0769230769230769,0.0666666666666667,0.0892857142857143,0.09375,0.0,0.0645161290322581
TCGA-10-0931-01A-01R-1564-13,0.0034722222222222,0.0,0.258064516129032,0.0,0.584704743465634,0.376681614349776,0.0,0.0285714285714286,0.0,0.134529147982063,0.480519480519481,0.153846153846154,0.3125,0.0219298245614035,0.225656877897991,0.153846153846154,0.0350877192982456,0.009009009009009,0.0,0.380952380952381,0.142857142857143,0.744186046511628,0.205741626794258,0.0,0.0,0.348484848484849,0.26241134751773,0.0401529636711281,0.140350877192982,0.194805194805195,0.0,0.0,0.719626168224299,0.0,0.0833333333333333,0.0,0.0,0.0606860158311346,0.16243654822335,0.0,0.0,0.229838709677419,0.384615384615385,0.0540540540540541,0.168316831683168,0.552631578947368,0.177777777777778,0.625,0.534653465346535,0.0,0.2,0.0422535211267606,0.0,0.0731707317073171,0.544117647058823,0.0,0.336283185840708,0.0,0.0238095238095238,0.0,0.0,0.192488262910798,0.0,0.0,0.0,0.0896551724137931,0.0,0.0,0.0833333333333333,0.0,0.0,0.072632944228275,0.0,0.05,0.166666666666667,0.0,0.357142857142857,0.19047619047619,0.0,0.0,0.0476190476190476,0.692307692307692,0.3,0.0,0.0,0.7,0.0238095238095238,0.0,0.0,0.0909090909090909,0.214285714285714,0.130434782608696,0.0181818181818182,0.612259444048468,0.730769230769231,0.133333333333333,0.196428571428571,0.03125,1.0,0.290322580645161
TCGA-09-1662-01A-01R-1566-13,0.0069444444444444,0.0,0.354838709677419,0.0,0.0764762826718296,0.228699551569507,0.25,0.0,0.0,0.29372197309417,0.220779220779221,0.174358974358974,0.0625,0.0263157894736842,0.238021638330757,0.2,0.12280701754386,0.009009009009009,0.154929577464789,0.428571428571429,0.142857142857143,0.0232558139534884,0.0741626794258373,0.0833333333333333,0.0,0.257575757575758,0.0851063829787234,0.54302103250478,0.157894736842105,0.350649350649351,0.0,0.666666666666667,0.177570093457944,0.0,0.0833333333333333,0.222222222222222,0.142857142857143,0.0105540897097625,0.137055837563452,0.0294117647058824,0.15,0.120967741935484,0.307692307692308,0.0405405405405405,0.128712871287129,0.175438596491228,0.266666666666667,0.125,0.376237623762376,0.0,0.0,0.161971830985915,0.0,0.195121951219512,0.220588235294118,0.0769230769230769,0.123893805309735,0.153846153846154,0.0595238095238095,0.0,0.0,0.0657276995305164,0.0,0.376146788990826,0.166666666666667,0.0551724137931034,0.0,0.0,0.0,0.0,0.0753138075313808,0.0598480637391143,0.0,0.125,0.0,0.130434782608696,0.428571428571429,0.0,0.0,0.333333333333333,0.19047619047619,0.461538461538462,0.1,0.0,0.0,0.2,0.0952380952380952,0.0,0.0,0.272727272727273,0.261904761904762,0.347826086956522,0.0909090909090909,0.191019244476123,0.538461538461538,0.166666666666667,0.232142857142857,0.0,0.0,0.387096774193548
TCGA-29-1698-01A-01R-1567-13,0.0,0.111111111111111,0.806451612903226,0.0,0.968054211035818,0.179372197309417,0.0,0.0,0.0,0.208520179372197,0.311688311688312,0.292307692307692,0.125,0.0087719298245614,0.417310664605873,0.276923076923077,0.385964912280702,0.123123123123123,0.0845070422535211,0.333333333333333,0.785714285714286,0.116279069767442,0.0574162679425837,0.0833333333333333,0.04,0.0151515151515152,0.0780141843971631,0.313575525812619,0.140350877192982,0.0909090909090909,0.0,0.0,0.252336448598131,0.0,0.25,0.222222222222222,0.142857142857143,0.0,0.0304568527918782,0.0882352941176471,0.7,0.219758064516129,0.230769230769231,0.121621621621622,0.153465346534653,0.271929824561404,0.133333333333333,0.1875,0.277227722772277,0.0,0.0,0.0774647887323944,0.0,0.0975609756097561,0.235294117647059,0.0769230769230769,0.0973451327433628,0.230769230769231,0.25,0.0,0.103448275862069,0.0845070422535211,0.0,0.036697247706422,0.166666666666667,0.36551724137931,0.0,0.125,0.0,0.0,0.00836820083682,0.17491198814156,0.0,0.25,0.25,0.130434782608696,0.285714285714286,0.0476190476190476,0.166666666666667,0.0,0.142857142857143,0.115384615384615,0.0,0.0,0.125,0.5,0.0714285714285714,0.333333333333333,0.4,0.0909090909090909,0.0714285714285714,0.0434782608695652,0.145454545454545,0.167498218104063,0.115384615384615,0.0666666666666667,0.0714285714285714,0.0,0.0,0.0967741935483871
TCGA-61-2008-01A-02R-1568-13,0.0034722222222222,0.0,0.0645161290322581,0.0,0.0038722168441432,0.152466367713004,0.0,0.0857142857142857,0.0,0.282511210762332,0.324675324675325,0.112820512820513,0.25,0.0,0.112828438948995,0.0153846153846154,0.140350877192982,0.0510510510510511,0.0985915492957746,0.0952380952380952,0.0714285714285714,0.0465116279069767,0.0717703349282297,0.25,0.0,0.0,0.0354609929078014,0.336520076481836,0.0526315789473684,0.207792207792208,0.0,0.0,0.11214953271028,0.0,0.0,0.0,0.0,0.0052770448548812,0.223350253807107,0.147058823529412,0.125,0.165322580645161,0.0769230769230769,0.0540540540540541,0.143564356435644,0.157894736842105,0.133333333333333,0.125,0.0297029702970297,0.0,0.0,0.0563380281690141,0.0,0.0731707317073171,0.0588235294117647,0.0,0.0265486725663717,0.0,0.0119047619047619,0.0,0.0,0.0563380281690141,0.0,0.146788990825688,0.0833333333333333,0.0896551724137931,0.0,0.0,0.166666666666667,0.0,0.00836820083682,0.193811376690754,0.0,0.025,0.0,0.130434782608696,0.142857142857143,0.0952380952380952,0.0,0.0,0.142857142857143,0.0,0.1,0.0,0.0,0.05,0.142857142857143,0.0,0.0,0.0909090909090909,0.0,0.173913043478261,0.0,0.0277975766215253,0.0769230769230769,0.2,0.0,0.0,0.0,0.0967741935483871
TCGA-04-1655-01A-01R-1566-13,0.0034722222222222,0.0,0.241935483870968,0.0,0.0164569215876089,0.165919282511211,0.0,0.0,0.0,0.13677130044843,0.142857142857143,0.0307692307692308,0.0625,0.0043859649122807,0.146831530139104,0.0153846153846154,0.0526315789473684,0.006006006006006,0.0,0.238095238095238,0.0,0.0,0.0382775119617225,0.0,0.06,0.0,0.0283687943262411,0.0,0.0350877192982456,0.194805194805195,0.0,0.166666666666667,0.11214953271028,0.0,0.0833333333333333,0.0,0.0,0.0026385224274406,0.147208121827411,0.0,0.0,0.0745967741935484,0.134615384615385,0.0,0.0544554455445545,0.263157894736842,0.177777777777778,0.0625,0.495049504950495,0.0,0.0,0.0,0.0,0.0,0.691176470588235,0.0,0.15929203539823,0.0,0.0476190476190476,0.0,0.0,0.0187793427230047,0.0,0.0,0.0833333333333333,0.0827586206896552,0.0,0.0,0.0,0.142857142857143,0.0878661087866109,0.0131554567352233,0.0,0.175,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.307692307692308,0.0,0.0,0.0,0.5,0.119047619047619,0.0,0.0,0.181818181818182,0.238095238095238,0.0434782608695652,0.0545454545454545,0.483250178189594,0.0,0.2,0.0178571428571429,0.0,0.0,0.0
TCGA-25-1312-01A-01R-1565-13,0.0034722222222222,0.0,0.129032258064516,0.272727272727273,0.0009680542110358,0.170403587443946,0.0,0.0,0.0,0.36322869955157,0.311688311688312,0.169230769230769,0.1875,0.0219298245614035,0.120556414219474,0.0461538461538462,0.315789473684211,0.15015015015015,0.0422535211267606,0.142857142857143,0.142857142857143,0.0232558139534884,0.0598086124401914,0.25,0.1,0.0454545454545455,0.049645390070922,0.147227533460803,0.157894736842105,0.0649350649350649,0.25,0.333333333333333,0.14018691588785,0.0,0.166666666666667,0.777777777777778,0.285714285714286,0.0079155672823219,0.0253807106598985,0.117647058823529,0.0,0.165322580645161,0.211538461538462,0.162162162162162,0.123762376237624,0.087719298245614,0.111111111111111,0.0625,0.0693069306930693,0.0,0.0,0.211267605633803,0.0,0.024390243902439,0.0735294117647059,0.0769230769230769,0.0088495575221238,0.0,0.0714285714285714,0.0,0.0,0.0140845070422535,0.0,0.0275229357798165,0.0,0.0620689655172414,0.0,0.125,0.0833333333333333,0.142857142857143,0.0209205020920502,0.0266814897165092,0.0,0.125,0.0833333333333333,0.0434782608695652,0.0,0.0,0.166666666666667,0.0,0.0,0.230769230769231,0.0,0.0,0.25,0.15,0.0714285714285714,0.0,0.2,0.0,0.285714285714286,0.0869565217391304,0.0545454545454545,0.11831789023521,0.0,0.133333333333333,0.125,0.03125,0.0,0.032258064516129
TCGA-10-0926-01A-01R-1564-13,0.173611111111111,0.333333333333333,0.225806451612903,0.0,1.0,0.251121076233184,0.0,1.0,0.0,0.0291479820627803,0.220779220779221,0.0461538461538462,0.0625,0.0043859649122807,0.0231839258114374,0.0307692307692308,0.0701754385964912,0.0510510510510511,0.0,0.0476190476190476,0.214285714285714,0.116279069767442,0.480861244019139,0.0,0.06,0.0303030303030303,0.0212765957446809,0.1434034416826,0.0701754385964912,0.103896103896104,0.0,0.0,0.0186915887850467,0.0,0.25,0.333333333333333,0.0,0.0079155672823219,0.0761421319796954,0.0882352941176471,0.075,0.0403225806451613,0.0288461538461538,0.0540540540540541,0.0544554455445545,0.37719298245614,0.0,0.0,0.722772277227723,0.0,0.0,0.0492957746478873,0.0,0.0,0.926470588235294,0.0,0.0353982300884956,0.0,0.0119047619047619,0.0,0.120689655172414,0.446009389671362,0.0,0.0,0.0833333333333333,0.096551724137931,0.0,0.0,0.0,0.142857142857143,0.242677824267782,0.557531962201223,0.0,0.225,0.0,0.0,0.142857142857143,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.261904761904762,0.0,0.4,0.272727272727273,0.0,0.0,0.0,0.41696364932288,0.0,0.233333333333333,0.0178571428571429,0.03125,0.0,0.032258064516129
TCGA-13-1404-01A-01R-1565-13,0.0,0.0,0.0806451612903226,0.0,0.0261374636979671,0.10762331838565,0.0,0.0,0.0,0.45067264573991,0.246753246753247,0.0564102564102564,0.1875,0.0,0.0819165378670788,0.0307692307692308,0.0,0.03003003003003,0.0422535211267606,0.0952380952380952,0.0714285714285714,0.0,0.0358851674641148,0.0,0.0,0.0606060606060606,0.0212765957446809,0.0554493307839388,0.350877192982456,0.181818181818182,0.0,0.166666666666667,0.102803738317757,0.0,0.0,0.0,0.428571428571429,0.0237467018469657,0.0710659898477157,0.0,0.0,0.0504032258064516,0.134615384615385,0.0,0.0495049504950495,0.105263157894737,0.177777777777778,0.125,0.247524752475248,0.0,0.0,0.154929577464789,0.0,0.0975609756097561,0.323529411764706,0.0769230769230769,0.0176991150442478,0.0769230769230769,0.0595238095238095,0.142857142857143,0.137931034482759,0.0234741784037559,0.0,0.055045871559633,0.0,0.0689655172413793,0.0,0.0,0.0,0.0714285714285714,0.0292887029288703,0.0392810820826385,0.0,0.1,0.0,0.0869565217391304,0.142857142857143,0.0,0.0,0.0,0.142857142857143,0.153846153846154,0.2,0.0,0.0,0.15,0.0238095238095238,0.0,0.2,0.0909090909090909,0.119047619047619,0.0869565217391304,0.0,0.120456165359943,0.0,0.2,0.142857142857143,0.03125,0.0,0.032258064516129
TCGA-24-1546-01A-01R-1566-13,0.0069444444444444,0.111111111111111,0.209677419354839,0.0,0.271055179090029,0.116591928251121,0.0,0.0571428571428571,0.0,0.116591928251121,0.272727272727273,0.0564102564102564,0.0,0.0263157894736842,0.145285935085008,0.0769230769230769,0.421052631578947,0.012012012012012,0.028169014084507,0.19047619047619,0.214285714285714,0.0232558139534884,0.131578947368421,0.0,0.0,0.0151515151515152,0.0780141843971631,0.147227533460803,0.315789473684211,0.038961038961039,0.0,0.0,0.102803738317757,0.0,0.0,0.0,0.0,0.0395778364116095,0.050761421319797,0.0588235294117647,0.05,0.0423387096774194,0.182692307692308,0.0135135135135135,0.0396039603960396,0.192982456140351,0.0666666666666667,0.375,0.138613861386139,0.0,0.0,0.0845070422535211,0.0,0.0487804878048781,0.147058823529412,0.0769230769230769,0.0707964601769911,0.0,0.0833333333333333,0.0,0.0517241379310345,0.502347417840376,0.0,0.0825688073394495,0.0,0.103448275862069,0.0,0.0,0.0,0.0,0.0167364016736402,0.155827311469335,0.0,0.05,0.0833333333333333,0.130434782608696,0.0714285714285714,0.142857142857143,0.0,0.0,0.0,0.0384615384615385,0.0,0.0,0.0,0.3,0.0714285714285714,0.0,0.0,0.0909090909090909,0.0238095238095238,0.130434782608696,0.0363636363636364,0.0363506771204562,0.0769230769230769,0.0666666666666667,0.0535714285714286,0.03125,0.0,0.0967741935483871
TCGA-61-1911-01A-01R-1567-13,0.0,0.0,0.032258064516129,0.0,0.0029041626331074,0.031390134529148,0.0,0.0,0.0,0.047085201793722,0.051948051948052,0.0307692307692308,0.0625,0.0,0.0170015455950541,0.0,0.0,0.009009009009009,0.0,0.0,0.0,0.0,0.0047846889952153,0.0,0.0,0.0,0.0,0.0038240917782026,0.0526315789473684,0.0,0.0,0.0,0.0934579439252336,0.0,0.0,0.0,0.0,0.0026385224274406,0.0152284263959391,0.0294117647058824,0.0,0.0040322580645161,0.0480769230769231,0.0,0.0198019801980198,0.0263157894736842,0.0,0.0,0.0495049504950495,0.0,0.0,0.028169014084507,0.0,0.024390243902439,0.102941176470588,0.0,0.0353982300884956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068965517241379,0.0,0.0,0.0,0.0,0.0,0.0100055586436909,0.0,0.05,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.115384615384615,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0363636363636364,0.0014255167498218,0.0,0.0666666666666667,0.0,0.0,0.0,0.0
TCGA-59-2355-01A-01R-1569-13,0.0,0.0,0.193548387096774,0.0,0.0580832526621491,0.116591928251121,0.0,0.0857142857142857,0.0,0.244394618834081,0.181818181818182,0.0512820512820513,0.125,0.087719298245614,0.035548686244204,0.0,0.0175438596491228,0.021021021021021,0.028169014084507,0.0952380952380952,0.285714285714286,0.0465116279069767,0.0813397129186603,0.0833333333333333,0.06,0.0,0.049645390070922,0.0822179732313576,0.0175438596491228,0.051948051948052,0.25,0.166666666666667,0.130841121495327,0.0,0.166666666666667,0.222222222222222,0.0,0.0079155672823219,0.0761421319796954,0.117647058823529,0.075,0.0625,0.0,0.0135135135135135,0.0495049504950495,0.0701754385964912,0.155555555555556,0.0625,0.0594059405940594,0.0,0.0,0.0915492957746479,0.0,0.0,0.147058823529412,0.0769230769230769,0.106194690265487,0.0,0.0357142857142857,0.0,0.0344827586206897,0.0046948356807511,0.0,0.018348623853211,0.0,0.124137931034483,0.0,0.0625,0.0,0.0,0.0209205020920502,0.0320548452844173,0.0,0.075,0.0,0.0,0.142857142857143,0.0476190476190476,0.0,0.0,0.0,0.153846153846154,0.0,0.333333333333333,0.0,0.05,0.214285714285714,0.0,0.0,0.0,0.0476190476190476,0.0434782608695652,0.0,0.107626514611547,0.0,0.0333333333333333,0.0,0.0,0.0,0.0645161290322581
TCGA-24-1604-01A-01R-1566-13,0.0,0.0,0.370967741935484,0.0,0.102613746369797,0.116591928251121,0.25,0.0,0.0,0.257847533632287,0.116883116883117,0.220512820512821,0.0,0.0307017543859649,0.163833075734158,0.138461538461538,0.245614035087719,0.024024024024024,0.0845070422535211,0.0952380952380952,0.642857142857143,0.0232558139534884,0.0909090909090909,0.0,0.1,0.196969696969697,0.113475177304965,0.558317399617591,0.12280701754386,0.272727272727273,0.25,0.166666666666667,0.0747663551401869,0.0,0.0,0.333333333333333,0.0,0.0580474934036939,0.152284263959391,0.117647058823529,0.175,0.147177419354839,0.105769230769231,0.0675675675675676,0.173267326732673,0.175438596491228,0.111111111111111,0.125,0.306930693069307,0.0,0.2,0.169014084507042,0.0,0.195121951219512,0.352941176470588,0.0769230769230769,0.150442477876106,0.153846153846154,0.142857142857143,0.0,0.0,0.07981220657277,0.0,0.293577981651376,0.0833333333333333,0.248275862068966,0.0,0.125,0.166666666666667,0.285714285714286,0.112970711297071,0.0478043357420789,0.0,0.05,0.0,0.0434782608695652,0.214285714285714,0.238095238095238,0.166666666666667,0.0,0.857142857142857,0.230769230769231,0.1,0.0,0.0,0.35,0.0952380952380952,0.0,0.0,0.0909090909090909,0.476190476190476,0.173913043478261,0.0181818181818182,0.272986457590877,0.653846153846154,0.0333333333333333,0.178571428571429,0.0625,0.0,0.258064516129032
TCGA-61-2009-01A-01R-1568-13,0.0034722222222222,0.0,0.145161290322581,0.0,0.0,0.0269058295964126,0.0,0.0,0.0,0.251121076233184,0.12987012987013,0.0,0.0,0.0263157894736842,0.0618238021638331,0.0,0.0526315789473684,0.024024024024024,0.0140845070422535,0.0,0.0,0.0,0.0239234449760766,0.0,0.0,0.0,0.0212765957446809,0.0458891013384321,0.0,0.012987012987013,0.0,0.0,0.0373831775700935,0.0,0.0,0.0,0.0,0.0105540897097625,0.0101522842639594,0.0,0.05,0.0080645161290322,0.0288461538461538,0.0135135135135135,0.0,0.0087719298245614,0.0444444444444444,0.0,0.0099009900990099,0.0,0.0,0.0352112676056338,0.0,0.024390243902439,0.0588235294117647,0.0,0.0088495575221238,0.0,0.0238095238095238,0.0,0.0172413793103448,0.0,0.0,0.155963302752294,0.0,0.0137931034482759,0.0,0.125,0.0,0.0,0.00418410041841,0.0911617565314063,0.0,0.075,0.0,0.0,0.0714285714285714,0.238095238095238,0.0,0.0,0.0,0.0384615384615385,0.0,0.0,0.0,0.0,0.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0413399857448325,0.115384615384615,0.0,0.0,0.1875,0.0,0.032258064516129
